SpMax_L,J_Dz(e),nHM,F01,F04,NssssC,nCb,C,nCp,nO,F03,SdssC,HyWi_B,LOC,SM6_L,F03_CO,Me,Mi,nN_N,nArNO2,nCRX3,SpPosA_B,nCIR,B01,B03,N_073,SpMax_A,Psi_i_1d,B04,SdO,TI2_L,nCrt,C_026,F02_CN,nHDon,SpMax_B,Psi_i_A,nN,SM6_B,nArCOOR,nX,Biodegradable
4.471780703243217,3.1912297888508316,0.0,0.0,0.0,0.0,2.0,,0.0,2.0,0.0,0.0,3.010853081790655,1.2177633514894564,9.337542974175438,4.0,,1.1145090810858433,0.0,0.0,0.0,1.284036594482682,,0.0,0.0,0.0,2.167781513661143,-0.05980048625075555,0.0,9.87352535228237,1.5690531358185167,0.0,1.0,0.0,0.0,3.66847275674247,2.8051469182093447,0.0,8.050362703155116,0.0,0.0,RB
4.48696219599622,3.57408509607606,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,-0.08639083577834436,3.094356695327616,1.94992954232282,9.337858341256975,3.0,0.9956348624832849,1.139,0.0,0.0,0.0,1.1885684400534884,0.0,0.0,0.0,0.0,2.0420994477975287,0.012415047262645529,0.0,10.511559626170056,3.1990579802406978,0.0,0.0,0.0,0.0,,2.584116332175727,0.0,7.816564033111773,0.0,0.0,RB
3.9855235319942026,2.955946856047746,0.0,0.0,0.0,0.0,0.0,32.15197832790518,,1.0,0.0,0.0,3.9963915067678446,3.7716418215704732,10.024619329279568,0.0,0.965,1.1409566847267456,0.0,0.0,0.0,1.1992994581976293,0.0,0.0,0.0,0.0,1.9866101625407113,0.0,0.0,0.0,10.832287830870534,0.0,0.0,0.0,0.0,,1.689981256424246,0.0,8.224448147593145,0.0,0.0,RB
3.475334748884461,2.396802512432915,0.0,0.0,0.0,0.0,0.0,30.240528426997887,2.0,1.0,0.0,0.0,2.3198248408782502,1.1569447986161203,7.541793937517574,1.0,0.9952940551962738,1.1453986789325052,0.0,0.0,0.0,1.1561310450861257,0.0,0.0,0.0,0.0,1.6522753008471986,-0.30277117187251623,0.0,9.243452583295639,1.823355626560227,0.0,0.0,0.0,0.0,,3.027285326532109,0.0,6.781301722197093,0.0,0.0,RB
4.848941781048432,2.451348238559871,0.0,0.0,0.0,0.0,1.0,54.5,0.0,0.0,2.0,0.0,3.621922870450657,0.18808921031227946,10.014500980415132,0.0,,1.091686072983856,0.0,0.0,0.0,1.350875245103783,1.0,0.0,0.0,0.0,2.2852723420507384,-0.0010083169930811275,0.0,0.0,2.155311808295205,0.0,0.0,0.0,0.0,4.758217255306329,1.9562307570853328,1.0,9.480506231343231,0.0,0.0,RB
4.451778964281277,3.207587122895953,0.0,0.0,0.0,0.0,0.0,31.523421018348763,0.0,1.0,0.0,0.27985262837921787,2.733794721529114,1.2613236315292657,9.21229999565751,3.0,0.9810210530886831,1.1422552632721708,0.0,0.0,0.0,1.2194052611009258,1.0,0.0,0.0,0.0,2.0,0.038189434373248204,0.0,10.225921040061213,1.9767788774314765,0.0,0.0,0.0,0.0,3.3377631636085394,2.5426289664525217,0.0,7.455131570948044,0.0,0.0,RB
4.331519387906427,2.36442664864123,0.0,0.0,0.0,0.0,0.0,30.940155103251413,,1.0,0.0,0.0,2.659322489971455,1.0729488107273881,9.006491490119753,0.0,,1.1432372091814036,0.0,0.0,0.0,1.1753937958699434,1.0,0.0,0.0,0.0,2.0189317909668945,-0.1134263519538046,0.0,0.0,1.4191580961238919,0.0,0.0,0.0,0.0,,,0.0,6.975071331896714,0.0,0.0,RB
4.987627143249839,2.2394873727233553,0.0,0.0,0.0,0.0,2.0,50.0,0.0,2.0,0.0,-0.27432784530889565,3.7022169775743774,0.6005305491992969,10.356419681464779,7.0,0.998,1.104,0.0,0.0,0.0,1.2775872668192167,3.0,0.0,0.0,0.0,2.3121437958811444,0.0,0.0,11.836469073684718,3.2604771533166685,0.0,0.0,0.0,1.0,3.7204079752861245,2.4296154370711847,0.0,8.714476399084699,1.0,0.0,RB
4.794683798025232,3.2798010450027477,0.0,0.0,0.0,0.0,2.0,41.63814242594617,0.0,1.0,0.0,0.0,3.109237151481077,1.038031575178303,9.748326111423463,2.0,,1.121026350164564,0.0,0.0,0.0,1.243262195392206,1.0,0.0,0.0,0.0,2.2336837980252313,-0.02502635016456407,0.0,0.0,1.2129261745200468,0.0,1.0,0.0,1.0,3.6915256970378465,2.4376877167855353,0.0,8.087314895721335,0.0,,RB
3.8328614710820568,2.548955693544077,0.0,0.0,0.0,0.0,0.0,25.169655927528673,,2.0,0.0,0.0,2.7858926685858676,1.9458406077504624,8.528666066713726,0.0,0.9742169726421753,1.1622169726421754,0.0,0.0,0.0,1.1363490820734738,0.0,0.0,0.0,0.0,1.8689511489079171,-0.08631306995467998,0.0,0.0,3.180118370528598,0.0,0.0,0.0,1.0,,2.10868693004532,1.0,6.907670881328709,0.0,0.0,RB
4.672086674257272,3.3021195527925857,0.0,0.0,0.0,0.0,2.0,42.9,0.0,2.0,0.0,0.0,3.025,0.875,9.561818972764954,4.0,1.022,1.119,0.0,0.0,0.0,1.2207621566394922,1.0,0.0,0.0,0.0,2.185629755962413,0.047,0.0,0.0,0.9487159193726938,0.0,1.0,0.0,2.0,3.661629755962413,2.917,0.0,8.005797304200634,0.0,0.0,RB
4.949048313916008,4.172890052769356,0.0,0.0,0.0,0.0,0.0,22.973077809031807,2.0,2.0,0.0,0.0,3.2842504031094717,1.782163530199965,9.987375604664207,0.0,1.0436826945225794,1.1603173054774205,0.0,0.0,0.0,1.0100480835677386,0.0,0.0,0.0,0.0,2.2285962823096117,-0.014028804070989245,0.0,,2.5539911664705683,0.0,0.0,0.0,6.0,3.379230893264453,,0.0,7.8101927949674925,0.0,0.0,RB
4.4931483338045295,3.417520954045736,0.0,0.0,0.0,0.0,0.0,33.47608083160073,1.0,3.0,0.0,-0.11399494802495415,2.905282755259843,1.3597191489397196,9.324655124823227,6.0,1.0172259399584176,1.1371511512681922,0.0,0.0,0.0,1.2098804041580038,1.0,0.0,0.0,0.0,2.027380569313914,0.13061785679834423,0.0,20.134703079750484,2.10658787525989,0.0,0.0,0.0,0.0,3.5412449042826806,3.280928689397079,0.0,7.912510929729644,0.0,0.0,RB
4.562862763280955,2.634626887161486,0.0,0.0,0.0,0.0,2.0,40.9,0.0,2.0,0.0,0.00751257022623424,,1.6942156162554327,9.739486543133847,4.0,0.994523218043018,1.1267562851131172,0.0,0.0,0.0,1.250989352183216,1.0,0.0,0.0,0.0,2.1735551614933692,-0.007268855339351361,0.0,10.495703046029199,2.8465084271481085,0.0,1.0,0.0,1.0,,2.4156906249325765,0.0,8.23146909231918,0.0,0.0,RB
4.149702724466977,2.9616301919315697,0.0,0.0,0.0,0.0,0.0,21.644786068715405,,1.0,0.0,0.0,2.680128171518897,1.6092374496740807,8.686181331338517,0.0,1.028738470180855,1.1646119651717883,0.0,0.0,0.0,1.0142769029113383,0.0,0.0,0.0,0.0,1.9062974627848823,-0.13244286115766238,0.0,0.0,2.093820147919454,0.0,0.0,1.0,1.0,,3.4793558093858534,1.0,6.9675965920795955,0.0,0.0,RB
3.6641863462368,2.746945549963119,0.0,,2.0,0.0,2.0,37.75585163238241,1.0,1.0,2.0,0.0,,1.0341744680396505,7.821017635131605,2.0,1.0094414836761758,1.1303655023319747,0.0,0.0,0.0,1.2177412674898116,1.0,0.0,0.0,0.0,1.7283817042564114,-0.5439530095979782,0.0,0.0,1.643219843070385,0.0,0.0,1.0,2.0,3.2753550573419945,3.2834398683048884,1.0,7.219761428813298,0.0,,RB
4.556959879168463,2.9873227467657806,0.0,,0.0,0.0,0.0,34.89571352229967,2.0,2.0,0.0,1.5306049883844306,3.1884368076121135,1.8692235525075562,9.733568680278818,6.0,,1.135,0.0,0.0,0.0,1.2273857829930295,1.0,0.0,0.0,0.0,2.0752946375424086,0.02828106180371369,0.0,,3.4118649209919165,0.0,0.0,0.0,0.0,3.374523605946579,2.342243078533095,0.0,7.964189381962863,0.0,0.0,RB
4.17,3.2604994006090373,0.0,0.0,0.0,0.0,0.0,23.363439376573783,,2.0,0.0,-1.1027420467569662,,0.971,8.597,0.0,1.0871551406306206,1.156598317180193,0.0,0.0,0.0,1.05622729380171,0.0,0.0,0.0,0.0,1.848,0.4525207468648828,0.0,9.167030659441325,1.542,0.0,0.0,1.0,3.0,,,1.0,7.606480406665929,0.0,0.0,RB
4.369700377234374,3.3490474496942455,0.0,0.0,0.0,0.0,0.0,33.3,,2.0,0.0,-0.18941796293437846,,2.2753431864893834,9.274708438907506,3.0,0.9922641207149998,1.139,0.0,0.0,0.0,1.1868278641956251,0.0,0.0,0.0,0.0,2.0231721358043746,-0.022332437591874255,0.0,10.622436256519375,3.5574281436981656,0.0,0.0,0.0,0.0,3.3966675624081257,2.4953835460031186,0.0,7.803085525342505,0.0,0.0,RB
4.5275266285225495,3.2178580919613524,0.0,0.0,0.0,0.0,2.0,44.4,0.0,4.0,0.0,-1.4231083578829862,3.0745613982386915,0.9997191887311744,9.623225486131979,8.0,1.0855691345588256,1.116,0.0,0.0,0.0,1.1856683609268122,1.0,0.0,0.0,0.0,2.2205894656805705,-0.06771248645691277,0.0,20.069929426521846,1.321746222127181,0.0,0.0,0.0,2.0,,3.5094300556942617,0.0,8.139685228761946,0.0,0.0,RB
3.879,2.636877853704137,0.0,0.0,0.0,0.0,0.0,29.50869119745533,2.0,0.0,0.0,0.0,2.9365390591592853,2.281,8.743,0.0,0.9723608383821872,1.1464565440127232,0.0,0.0,0.0,1.1626435584458041,0.0,0.0,0.0,0.0,1.902,0.03890869119745533,0.0,0.0,3.685,0.0,0.0,0.0,1.0,2.937917484853438,2.0255028599500804,0.0,7.086178220777097,0.0,0.0,RB
4.703562950009129,3.055904440883262,0.0,0.0,0.0,0.0,1.0,50.82859297037536,0.0,0.0,0.0,0.0,3.228232335154209,1.0091712009732878,9.767717840111935,0.0,1.007307518316199,1.1061757247521138,0.0,0.0,0.0,1.3026485504957726,1.0,0.0,0.0,0.0,2.238297854954683,-0.017120622276293768,0.0,0.0,1.4366016034551936,0.0,0.0,0.0,0.0,,2.6797423064176575,0.0,8.32007895297768,0.0,0.0,RB
3.7200669393589494,2.3619373411865423,0.0,0.0,0.0,0.0,0.0,26.163921238303807,,2.0,0.0,0.0,,1.5784054138562613,8.127864477045591,0.0,0.9691046759705355,1.1574187038821422,0.0,0.0,0.0,1.1500111565598248,0.0,0.0,0.0,0.0,1.7946726820625127,-0.14077784726259374,0.0,0.0,2.446757667609,0.0,0.0,0.0,1.0,,2.0104675970535535,0.0,6.576599342305396,0.0,0.0,RB
4.1910898236975305,3.5356302797420125,0.0,0.0,0.0,0.0,0.0,33.3,1.0,2.0,0.0,-0.9010129857325363,2.6044638582374278,1.0463575407728838,8.641622980628311,3.0,1.0426277194773412,1.139,0.0,0.0,0.0,1.1509864910647771,,0.0,0.0,0.0,1.8636887712871875,0.40619263312759757,0.0,9.355706311459574,1.6259735053322408,0.0,0.0,0.0,0.0,,3.806846847272698,0.0,7.45683263072561,0.0,0.0,RB
4.917579034038138,2.223950689749001,0.0,0.0,0.0,0.0,0.0,35.64939661453257,0.0,4.0,0.0,-1.4302451337617965,4.533994519596151,1.8918531896951079,11.154716071390077,17.0,0.9976077589696254,1.1335568964121499,0.0,0.0,0.0,1.1856247131554507,1.0,0.0,0.0,0.0,2.431961205151873,0.0,0.0,37.54166720662531,6.651054993200394,0.0,0.0,0.0,0.0,,2.2751698388219377,0.0,9.376754866238203,0.0,0.0,RB
4.832263135316965,3.3300128274329714,0.0,0.0,0.0,0.0,2.0,40.04263135316965,0.0,2.0,0.0,0.0,3.2181036794086744,1.2783570509333555,9.76836681472564,4.0,1.0033909806690051,1.124878196133801,0.0,0.0,0.0,1.2207661560598855,1.0,0.0,0.0,0.0,2.2505323121197707,0.013025569070408107,0.0,0.0,1.4703486902681142,0.0,2.0,0.0,1.0,3.680166900521174,2.230503020742921,0.0,8.129225483274874,0.0,0.0,RB
3.401194615103064,2.4462125791991807,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,2.6139880152335384,0.9974636677257276,7.382822262545638,0.0,0.9970309308813936,1.1326186176278712,0.0,0.0,0.0,1.2913711705767228,0.0,0.0,0.0,0.0,1.6116901001957127,-0.5288511249607994,0.0,0.0,1.6954318503588064,0.0,0.0,1.0,0.0,3.555679297409955,2.6791984565403504,0.0,7.7505336728176895,0.0,0.0,RB
4.5572792949264755,2.751734919035457,0.0,0.0,0.0,0.0,1.0,42.6715312811764,1.0,2.0,0.0,-0.18316930490292255,3.2841540268279332,1.6353170407588016,9.705721603783818,6.0,1.0015720705073523,1.120713515391177,0.0,0.0,0.0,1.2475684756661787,,0.0,0.0,0.0,2.1685702730867655,-0.00171711023235095,0.0,10.425557691142657,2.731649359592592,0.0,0.0,0.0,1.0,3.580425233361767,2.4844288282029408,0.0,8.228436017885288,0.0,,RB
4.4960938905289165,3.1760099478230877,0.0,0.0,0.0,0.0,2.0,,0.0,2.0,0.0,0.0,,1.2239755315007805,9.391631782894727,4.0,1.028235528439292,1.1147232941896823,0.0,0.0,0.0,1.279002586542471,1.0,0.0,0.0,0.0,2.1744221198801448,-0.049196937610736596,0.0,9.915404014082847,1.5997927162193797,0.0,1.0,0.0,0.0,,2.7732291657373684,0.0,8.070712948019798,0.0,0.0,RB
3.923633624327259,2.7379201187189355,0.0,0.0,0.0,0.0,0.0,28.725375349233875,2.0,1.0,0.0,0.0,2.925009008381613,2.242635143134435,8.790015755962703,1.0,0.9668776274446371,1.1503731232538306,0.0,0.0,0.0,1.1776208711584275,0.0,0.0,0.0,0.0,,0.038125375349233874,0.0,0.0,3.655411417580806,0.0,0.0,0.0,1.0,2.9704151623680244,1.768514254565767,0.0,7.096931677734315,0.0,0.0,RB
3.3090043128640807,2.1434972310844973,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,0.0,2.1516994024905047,0.9792037527895039,7.201559204520198,0.0,1.0167976848318563,1.1680289021668775,0.0,0.0,0.0,1.0170274645455173,0.0,0.0,0.0,0.0,1.5662629947446196,-0.2854204441712502,0.0,0.0,1.6121488236984691,0.0,0.0,1.0,3.0,,3.348530983729082,1.0,6.196744193362182,0.0,0.0,RB
4.095895870808247,3.446554091617233,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,-0.41350371073494496,2.7720414718746773,1.3210432536761996,8.651721564741598,4.0,1.0527589825735608,1.1415683460294097,0.0,0.0,0.0,1.161368702389714,0.0,0.0,0.0,0.0,1.890244679117417,-0.3152750678312266,0.0,19.33179183970443,2.1134407591540687,0.0,0.0,0.0,2.0,,,0.0,7.606660198786375,0.0,0.0,RB
3.9632446343285914,2.842746691120525,0.0,,0.0,0.0,0.0,31.537768283570426,2.0,0.0,0.0,0.0,3.5144248806002807,3.0986077104517737,9.482047197764578,0.0,0.9657957074628731,1.1424489268657183,0.0,0.0,0.0,1.192786267909958,,0.0,0.0,0.0,1.9677957074628731,0.00027553656714085115,0.0,0.0,6.686641990317333,0.0,0.0,0.0,1.0,2.9846935611943097,1.7314531992590267,0.0,7.7080875395560415,0.0,0.0,RB
3.8987808450048163,2.6563252449582357,0.0,0.0,0.0,0.0,0.0,31.096712675072244,2.0,0.0,0.0,0.0,3.124197239495665,2.41402618265739,8.871080971406187,0.0,0.966065746498555,1.142,0.0,0.0,0.0,1.2121205352473512,0.0,0.0,0.0,0.0,1.916835633753612,0.024142450746869396,0.0,0.0,4.082594984596808,0.0,0.0,0.0,0.0,3.248748972803598,1.719897113094296,0.0,7.602285902541798,0.0,0.0,RB
4.5960474223946,2.9102131445858594,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,,1.2140163580933212,9.6017931263856,2.0,,1.12,0.0,0.0,0.0,1.2437037342941735,1.0,0.0,0.0,0.0,2.1885237111972997,-0.024,0.0,0.0,1.6038740909095228,0.0,1.0,0.0,1.0,3.6250209848484127,2.3126877891721933,0.0,7.995491820953339,0.0,0.0,RB
4.6357113013772535,3.034377178605708,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,3.076306619496981,1.1895537071819895,9.501746751582152,0.0,0.99153096998634,1.113176187275211,0.0,0.0,0.0,1.2792904345777416,,0.0,0.0,0.0,2.177452172888708,-0.02471919806508799,0.0,,1.528984206624331,0.0,0.0,0.0,0.0,,2.441078797097632,0.0,8.004482806772192,0.0,0.0,RB
4.455087105917874,3.60085475993022,0.0,0.0,0.0,0.0,0.0,31.831060169082125,4.0,4.0,0.0,-0.7598606171631775,4.13397561301664,3.698768545222759,10.338648583346753,10.0,0.9883215536768652,1.141264310735373,0.0,0.0,0.0,1.1699372810654858,,0.0,0.0,0.0,,0.0,0.0,23.173752117243694,10.1238840510467,0.0,0.0,0.0,0.0,,2.155065711916264,0.0,8.663090098899625,0.0,0.0,RB
4.562,3.6862117046928207,0.0,0.0,0.0,0.0,0.0,25.0,1.0,2.0,0.0,-1.200674210863218,3.0071830379666116,0.918,9.184,0.0,1.103784443196826,1.147222441916598,0.0,0.0,0.0,1.1437440858815608,,0.0,0.0,0.0,,-0.2687618106071723,0.0,,1.521,0.0,0.0,0.0,1.0,,,0.0,8.187887719898185,0.0,,RB
4.730899334079222,2.8126179077707354,0.0,0.0,0.0,0.0,2.0,41.7,1.0,4.0,0.0,-0.530890002857968,3.4990528554749423,1.8494947572195914,10.040350171542523,10.0,1.0114069177070073,1.124233579529216,0.0,0.0,0.0,1.2456533236444172,1.0,0.0,0.0,0.0,2.229016321595133,-0.0014251846469120685,0.0,21.82249396621438,3.0524022681805056,0.0,0.0,0.0,0.0,3.645872131420668,2.719016321595133,0.0,8.48629187553587,2.0,0.0,RB
4.977241726331158,2.826051488446201,0.0,0.0,0.0,0.0,2.0,46.20779219978205,0.0,4.0,0.0,-1.262865102313722,3.8196506074183003,1.5253238394411985,10.39647591112745,8.0,1.01927188938671,1.1119514034520699,0.0,0.0,0.0,1.2400485965479302,1.0,0.0,0.0,0.0,2.3176015920675392,0.0,0.0,23.235405949467324,3.753266441865998,0.0,0.0,0.0,0.0,3.7639317135511994,2.68225219948584,0.0,8.81638877238344,2.0,0.0,RB
4.820706175493158,3.0241188976565114,0.0,0.0,0.0,0.0,3.0,41.55212621870249,0.0,3.0,0.0,-0.8880406013182963,3.3482995936741022,1.2364104279305634,10.060880119100863,6.0,1.0056894366274705,1.1227744853755701,0.0,0.0,0.0,1.2323807963106945,1.0,0.0,0.0,0.0,2.265578602371009,0.007253223188545228,0.0,10.41959726429245,2.0026861591520575,0.0,2.0,0.0,1.0,3.7147467768114546,2.7260458018494633,0.0,8.354199729116068,0.0,0.0,RB
4.757645123545641,2.8590863117717435,0.0,0.0,0.0,0.0,2.0,41.7,0.0,4.0,0.0,-0.5760435658900035,3.504761189437799,1.8289062718029956,10.057539312014946,10.0,1.012882105135611,1.1239770251938068,0.0,0.0,0.0,1.2421898401163918,1.0,0.0,0.0,0.0,2.2380598619183103,-0.0012327688953550988,0.0,21.872201368699933,2.9805670542659035,0.0,0.0,0.0,0.0,3.657545353681791,,0.0,8.494758168604376,2.0,0.0,RB
4.284130880933817,3.035953796028444,0.0,,0.0,0.0,0.0,31.936289520633277,1.0,2.0,0.0,-0.6618581030096028,3.76999041560654,3.1635824617591477,10.023317836565273,1.0,,1.1413274209587334,0.0,0.0,0.0,1.186451580825331,0.0,0.0,0.0,0.0,2.0176807317716063,0.0,0.0,10.335637104793667,7.970019168786919,0.0,0.0,0.0,2.0,3.329,2.103697037232285,0.0,8.233680731771605,0.0,0.0,RB
4.746552461426144,2.922497940921019,0.0,,0.0,0.0,1.0,45.0,0.0,1.0,0.0,0.0,3.2096830358941077,1.4939241026473011,9.682363287071745,2.0,0.987,1.114,0.0,0.0,0.0,1.286378348708797,1.0,0.0,0.0,0.0,2.218324220480789,0.014,0.0,0.0,2.0282834669478773,0.0,0.0,0.0,1.0,3.6488180820204987,2.372135046126391,0.0,8.126994979454317,0.0,0.0,RB
3.8354491268353614,2.792689432689324,0.0,0.0,0.0,0.0,0.0,25.0,2.0,2.0,0.0,0.0,2.59899289035935,1.5621723467928974,8.278667562306763,0.0,1.005,1.156,0.0,0.0,0.0,1.0731953911321495,0.0,0.0,0.0,0.0,,-0.23555062519319983,0.0,0.0,2.3533893148184353,0.0,0.0,0.0,2.0,,2.7374758499806577,0.0,6.822291247295202,0.0,0.0,RB
4.546954303364379,2.5125309332044705,0.0,0.0,0.0,0.0,1.0,45.14651622866988,1.0,1.0,0.0,0.0,3.406029631156837,1.3133379202561788,9.712147264165402,0.0,0.988255853388599,1.1125348377133013,0.0,0.0,0.0,1.274069958044895,1.0,0.0,0.0,0.0,2.171163329644186,0.01106967542660235,0.0,0.0,2.80461129597893,0.0,0.0,0.0,0.0,,2.2596493619206464,0.0,8.32221750482859,0.0,0.0,RB
4.5509647972366505,2.9649446708692104,0.0,0.0,0.0,0.0,3.0,,0.0,1.0,2.0,-0.3907952021735367,3.0330411343541135,0.9493525768023514,9.451928070978704,6.0,1.0190778606120596,1.1276152674234925,0.0,0.0,0.0,1.2380732901282692,1.0,0.0,0.0,0.0,2.152938897828505,-0.04468094007877784,0.0,10.235929756860925,1.2693204210281954,0.0,2.0,0.0,1.0,3.59379079407737,2.8387999350449507,1.0,7.992671636723574,0.0,0.0,RB
4.364589286787654,3.179604289977954,0.0,0.0,0.0,0.0,0.0,33.3,1.0,2.0,0.0,-0.18010272767063468,2.630091291543876,1.1600774457024106,8.923073436189966,3.0,1.037408106027447,1.139,0.0,0.0,0.0,1.1527237156536645,0.0,0.0,0.0,0.0,2.033977127746483,-0.24946388433369407,0.0,9.708827648181652,1.4383627564607975,0.0,0.0,0.0,0.0,3.4217363566377768,3.103195224071864,0.0,7.511415730111953,0.0,0.0,RB
4.823296522743908,2.2753479692005265,0.0,0.0,0.0,0.0,2.0,50.0,0.0,2.0,0.0,-0.37770146930058845,3.7090988409146357,0.5742561831958514,10.304939490677915,2.0,1.0080988409146356,1.104,0.0,0.0,0.0,1.2716833074820646,,0.0,0.0,0.0,2.2701679291571057,0.0,0.0,11.611445286104738,3.6173121295085577,0.0,0.0,0.0,1.0,,2.467452861047371,0.0,8.738613215261843,0.0,0.0,RB
4.544490188541808,2.7424233420525677,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,2.9642039028139306,0.47290210311154124,9.39022498494847,0.0,0.9784379696115144,1.1105896534951516,0.0,0.0,0.0,1.2901722796121238,1.0,0.0,1.0,0.0,2.2023555866975677,-0.03829985407818464,0.0,0.0,1.2556770093163414,0.0,0.0,0.0,0.0,3.5859311854363605,,0.0,7.930983404366653,0.0,0.0,RB
4.6097768410089595,2.88274407899589,0.0,0.0,0.0,0.0,3.0,42.07304925139123,1.0,3.0,0.0,-0.09219231084928606,3.2333193144156835,1.447322495081049,9.696734506486827,6.0,0.998,1.1247304925139123,0.0,0.0,0.0,1.26224820134043,1.0,0.0,0.0,0.0,2.181939817766758,0.013326231284780743,0.0,10.500652462569562,2.2855352787684438,0.0,0.0,0.0,1.0,3.6070178477111092,2.4916242395548065,0.0,8.200138489946776,0.0,0.0,RB
4.896605679864884,2.7535163365741697,0.0,0.0,0.0,0.0,0.0,21.935842899127266,0.0,3.0,0.0,-0.23314755170867074,3.4604372206512215,1.2194339571886734,10.219505257029196,4.0,1.040451601231117,1.1821469486497143,0.0,0.0,0.0,1.1327992749404157,,0.0,0.0,0.0,2.345340423113455,-0.0005161329229610087,0.0,20.582032386457712,1.7763336549647768,0.0,0.0,4.0,0.0,3.5235447734709613,2.7902976432091418,2.0,8.29311105750587,0.0,0.0,RB
4.092330969687914,2.252771402176265,0.0,0.0,0.0,0.0,0.0,27.38866327661197,2.0,1.0,0.0,0.0,2.515511674554749,1.4270466982189964,8.623165150534923,2.0,1.019310998892027,1.1508226734467761,0.0,0.0,0.0,1.038569880173977,0.0,0.0,0.0,0.0,2.140941460071737,-0.2239214892758494,0.0,0.0,1.7097509193498468,0.0,0.0,0.0,1.0,,2.6900402759008104,0.0,7.187028434191544,0.0,0.0,RB
4.472568802520023,3.585935663707031,0.0,0.0,0.0,0.0,0.0,32.36000687313543,2.0,3.0,0.0,-0.4380900184095066,3.1383978693280166,1.9632418819281323,9.467844356256887,6.0,1.0086615701837018,1.1404461432720994,0.0,0.0,0.0,1.1822463494661621,0.0,0.0,0.0,0.0,,0.050000687313543055,0.0,20.79296392259387,3.1706077977312748,0.0,0.0,0.0,0.0,3.4513075072617383,2.930110119053202,0.0,7.942383267192666,0.0,0.0,RB
4.406142836365261,3.4569551096952633,0.0,0.0,0.0,0.0,0.0,31.0727948142462,,4.0,0.0,-0.952062203945365,,2.2372236142283306,9.610678272252075,6.0,1.0162720518575379,1.1433180129643845,0.0,0.0,0.0,1.1457291864036423,0.0,0.0,0.0,0.0,2.050819870356155,-0.0029987617388196625,0.0,20.839971374549677,4.039329302758182,0.0,0.0,0.0,0.0,3.3976409789734903,,0.0,8.072495666085869,0.0,0.0,RB
4.401773538159318,3.461758069900217,0.0,0.0,0.0,0.0,0.0,24.20171869545568,1.0,2.0,0.0,-0.9420944030457994,2.5948194117728907,0.8874942501477706,8.937102996523077,0.0,1.0441618855568306,1.1602765069886303,0.0,0.0,0.0,1.0793997218977083,0.0,0.0,0.0,0.0,1.923593075136472,-0.3747636793748442,0.0,9.384282194238727,1.3724626572615743,0.0,0.0,0.0,3.0,,3.9050615448524075,0.0,7.400942626681968,0.0,0.0,RB
4.922500246316881,4.619021975541915,0.0,0.0,0.0,0.0,0.0,31.32119493880448,2.0,4.0,0.0,-2.660245067938413,,2.4523567557877586,10.455156229439522,10.0,1.0291022353445856,1.1432102235344586,0.0,0.0,0.0,1.1413187870088604,0.0,0.0,0.0,0.0,,0.0021051117672292743,0.0,26.337204140086104,4.946090402321782,0.0,0.0,0.0,0.0,,3.059625985676379,0.0,8.563636423448663,0.0,0.0,RB
4.416162131572114,2.912577342797295,0.0,0.0,0.0,0.0,0.0,30.80730449855444,2.0,1.0,0.0,-0.5371959303360226,2.8714792316967594,0.917014608997109,9.454982525795057,2.0,1.0480504151879226,1.143985391002891,0.0,0.0,0.0,1.1202709827484727,0.0,0.0,0.0,0.0,2.1960928095753323,-0.08694299661548142,0.0,10.0109722146097,1.1071357787857308,0.0,0.0,0.0,0.0,,2.9251724427574723,0.0,7.7084712108962465,0.0,,RB
4.214,3.473341363848494,0.0,,0.0,0.0,0.0,27.768488140072122,2.0,2.0,0.0,-0.5480821155246091,2.8481307317223172,1.459,8.755,1.0,1.0415038538283836,1.1470811264770895,0.0,0.0,0.0,1.1610264822749259,0.0,0.0,0.0,0.0,1.902,-0.25795474310691563,0.0,9.671688240705345,2.052,0.0,0.0,0.0,0.0,,3.169147826688164,0.0,7.887303361033095,0.0,0.0,RB
4.934701449534694,2.9803593263569326,0.0,0.0,0.0,0.0,2.0,40.0,0.0,4.0,0.0,-0.8526933540721031,3.678,2.0262098573406453,10.29641126225486,10.0,1.016,1.125,0.0,0.0,0.0,1.214233876005538,1.0,0.0,0.0,0.0,2.3084757582327073,0.0,0.0,,3.216274799523293,0.0,0.0,0.0,0.0,3.7476370427978063,2.667,0.0,8.637766123994462,2.0,0.0,RB
4.493166250213965,3.8979458580476214,0.0,0.0,0.0,0.0,0.0,30.98007792652394,2.0,3.0,0.0,-0.867668198377063,3.124619642551479,1.8699333601534158,9.480734139418656,5.0,1.0268117694388381,1.14354980518369,0.0,0.0,0.0,1.1190627435203873,0.0,0.0,0.0,0.0,2.068963133153007,0.018553701509887062,0.0,20.725593765878084,2.7877476283084666,0.0,0.0,0.0,0.0,3.4695905683568804,3.1084980518369014,0.0,7.949195324408564,0.0,0.0,RB
